channel_title,videoId,title,view_count,comment_count
Khan Academy,JLh0_ZvPVJo,7 Tips for Motivating Middle School and High School Kids During Distance Learning,5802,14
Khan Academy,bfxhh7l-LQw,Simpson's index of diversity | Ecology | AP Biology | Khan Academy,15445,29
Khan Academy,ynkH6z3LDJM,"Homeroom with Sal & Pedro Noguera - Wednesday, October 21",6832,15
Khan Academy,iF-Qhcg7tPU,"Ask Sal Anything! Homeroom with Sal - Tuesday, October 19",8682,36
Khan Academy,aDi7dFWNrV0,"Homeroom with Sal & Laurie Santos, PhD - Thursday, October 15",9865,17
Khan Academy,3aUem18zr2I,"Homeroom with Sal & Arne Duncan - Wednesday, October 14",6551,11
Khan Academy,9_epJ4vUsNI,The van der Waals equation | Khan Academy,22334,33
Khan Academy,UGKe6CNWbqw,"Homeroom with Sal & Katy Knight - Tuesday, October 13",6608,7
Khan Academy,ukYSvaRyE3c,Electronic transitions and energy | AP Chemistry | Khan Academy,13177,44
Khan Academy,fJRJLUYZe9c,Spectrophotometry and the Beer–Lambert Law | AP Chemistry | Khan Academy,23729,26
Khan Academy,pbbHg_9zFbI,Worked example: Calculating concentration using the Beer–Lambert law | AP Chemistry | Khan Academy,12047,23
Khan Academy,LYseY0y2tgg,Introduction to spectroscopy | Intermolecular forces and properties | AP Chemistry | Khan Academy,12964,17
Khan Academy,UABFOI1sb7A,Real gases: Deviations from ideal behavior | AP Chemistry | Khan Academy,14645,22
Khan Academy,TqedL7WAT6M,7 Tips for Motivating Elementary School Kids During Distance Learning,10532,11
Khan Academy,OrRdBzRSaX8,"Homeroom with Sal & Superintendent Austin Beutner - Wednesday, September 30",7322,13
Khan Academy,zmXBbHDUgY4,Types of studies | AP Statistics | Khan Academy,10353,78
Khan Academy,3U0qqbq-Mts,"Homeroom with Sal & Lisa Damour PhD - Tuesday, September 29",6978,5
Khan Academy,jHHPGhrcMOY,Influential points in regression | AP Statistics | Khan Academy,6206,20
Khan Academy,TrOS8OnM1u4,Systematic random sampling | AP Statistics | Khan Academy,19178,98
Khan Academy,MBitrG8RK5U,"🎉100th show! 🎉 Homeroom with Sal & Tabatha Rosproy - Thursday, September 24",8147,25
Khan Academy,54DYSPW4kn4,"Homeroom with Sal & Kristen DiCerbo PhD - Wednesday, September 23",4040,1
Khan Academy,2sHkluggZp8,Analyzing mosaic plots | Exploring two-variable data | AP Statistics | Khan Academy,4099,6
Khan Academy,b9G5pWuxb1Y,Mosaic plots and segmented bar charts | Exploring two-variable data | AP Statistics | Khan Academy,5194,12
Khan Academy,GOWUw0-SEDE,Thin-layer chromatography (TLC) | Intermolecular forces and properties | AP Chemistry | Khan Academy,8169,26
Khan Academy,wV7e7IGQ0zc,Hands off My Phone! (An ELA audio drama),626,0
Khan Academy,UW8cH0Aa0_Y,"Ask Sal Anything! Homeroom - Tuesday, September 22",5829,12
Khan Academy,Aaz99lyLBf8,Distillation curves | Intermolecular forces and properties | AP Chemistry | Khan Academy,8801,17
Khan Academy,9dur4s-4lhk,Measuring lengths in different units,5609,0
Khan Academy,Y3igqH4Yays,"Homeroom with Sal & Jeffrey Rosen - Thursday, September 17",8558,17
Khan Academy,2XQdVMqAAsg,How to Keep Your Child Learning & Happy! at Home,6812,18
Khan Academy,3NdTUkjwehs,Population diversity and resilience | Natural selection | AP Biology | Khan Academy,5917,30
Khan Academy,iNZZIb_-PA8,Measuring area with tiled square units,8708,0
Khan Academy,pqfCJCBBlXU,"Ask Sal Anything! Homeroom Tuesday, September 15",8347,36
Khan Academy,P7D4E2sQTq4,"Homeroom with Sal & David C. Banks - Thursday, September 10",6948,12
Khan Academy,frgduiVfVno,7 Tips for Motivating Students During Distance Learning,10210,22
Khan Academy,fQUeje_oygM,"Homeroom with Sal & Dave Travis - Wednesday, September 9",5490,12
Khan Academy,_auAZcmJF3M,Modeling with multiple variables: Ice cream | Modeling | Algebra 2 | Khan Academy,5353,15
Khan Academy,YvuW40fpptI,Modeling with multiple variables: Taco stand | Modeling | Algebra 2 | Khan Academy,3786,9
Khan Academy,kmN1QEU_lf4,Khan Academy Needs Your Help This Back to School,172656,337
Khan Academy,XJGLFZZqi9k,"Homeroom with Sal & Tom Inglesby, MD - Tuesday, September 8",4926,5
Khan Academy,S2PjhiAQMK8,"Powers of zero | Exponents, radicals, and scientific notation | Pre-algebra | Khan Academy",9625,47
Khan Academy,UBKKTfsYVQ4,"Homeroom with Sal & Chancellor Robert J. Jones - Thursday, September 3",7925,17
Khan Academy,4OF7o2nrXeg,Khan Academy Student Demo,5392,16
Khan Academy,xvC-3h6OweQ,"Homeroom with Sal & Eduardo Cetlin - Wednesday, September 2",6106,4
Khan Academy,rQzMYkMZmks,Challenges of naturalization | Citizenship | High school civics | Khan Academy,5788,11
Khan Academy,NJk_ZOUpvl0,The naturalization process | Citizenship | High school civics | Khan Academy,4742,5
Khan Academy,gM15QCuHWMo,Who is eligible for naturalization? | Citizenship | High school civics | Khan Academy,3520,2
Khan Academy,387o7cyj40g,Civic engagement | Citizenship | High school civics | Khan Academy,5046,7
Khan Academy,VBRlnO1BbcU,Service in the United States | Citizenship | High school civics | Khan Academy,1875,2
Khan Academy,1HRl5nEOwGM,Models of citizenship | Citizenship | High school civics | Khan Academy,3142,4
Khan Academy,b4vLXhf7vYk,Citizenship and voting rights of indigenous people | Citizenship | High school civics | Khan Academy,4474,3
Khan Academy,LS2Av3F-8iM,The 19th Amendment and citizenship | Citizenship | High school civics | Khan Academy,2028,5
Khan Academy,SIT637hrMOo,Citizenship in the US territories and District of Columbia | High school civics | Khan Academy,1978,2
Khan Academy,U3vK0RuwZMc,The Dred Scott case and citizenship | Citizenship | High school civics | Khan Academy,5028,1
Khan Academy,XTubp0aUTEA,"Citizenship in early America, 1789-1830s | Citizenship | High school civics | Khan Academy",2651,6
Khan Academy,SMvZkK02ipI,"Citizenship in early America, 1840s-1870s | Citizenship | High school civics | Khan Academy",2067,6
Khan Academy,j_XrGo15iBc,Economic rights of citizenship | Citizenship | High school civics | Khan Academy,2531,1
Khan Academy,jCP23_xNf1A,Political rights of citizenship | Citizenship | High school civics | Khan Academy,3179,2
Khan Academy,AG6SiMEK1tk,Personal rights of citizenship | Citizenship | High school civics | Khan Academy,4563,5
Khan Academy,VjPE5JTGjXE,Obligations of citizenship | Citizenship | High school civics | Khan Academy,3996,3
Khan Academy,Tms0TgD_97g,Responsibilities of citizenship | Citizenship | High school civics | Khan Academy,6593,4
Khan Academy,b6_YVsuyUEM,Civil society | Citizenship | High school civics | Khan Academy,13381,4
Khan Academy,4Xn5DqJzhJk,"Civic life, private life, politics, and government | Citizenship | High school civics | Khan Academy",5878,19
Khan Academy,JVXQvJvfuGw,What is citizenship? | Citizenship | High school civics | Khan Academy,12343,5
Khan Academy,P6DKlpS58NE,Ask Sal Anything! Homeroom - Thursday August 27,9197,26
Khan Academy,9PMpb4t6Ljo,Khan Academy Sample Zoom Class,8108,13
Khan Academy,CC8-yVzhWI4,Distillation | Intermolecular forces and properties | AP Chemistry | Khan Academy,11779,10
Khan Academy,ccDKr4TIWfk,Solubility and intermolecular forces | AP Chemistry | Khan Academy,7797,7
Khan Academy,j-KZgQdg0-g,"Homeroom with Sal & Congresswoman Karen Bass - Wednesday, August 26",6041,36
Khan Academy,L73_aw5so7Y,"Homeroom with Sal & John B. King Jr. - Tuesday, August 25",5419,2
Khan Academy,HkSXiHz9vUc,The kinetic molecular theory of gases | AP Chemistry | Khan Academy,15430,34
Khan Academy,F6lhYxV6gEY,Kinetic molecular theory and the gas laws | AP Chemistry | Khan Academy,8858,15
Khan Academy,q6QLjNEyrAI,"Homeroom with Sal & Linda Darling-Hammond - Thursday, August 20",5953,7
Khan Academy,GzyF0ZW6aEI,"Homeroom with Sal & Dan Tieu & Sophie Turnbull - Wednesday, August 19",6760,4
Khan Academy,NFcSRjLgDTk,Representing solutions using particulate models | AP Chemistry | Khan Academy,6558,9
Khan Academy,L-Uhyjt8t10,Molarity | Intermolecular forces and properties | AP Chemistry | Khan Academy,8568,12
Khan Academy,T3H7YZ6-fto,Dilution | Intermolecular forces and properties | AP Chemistry | Khan Academy,4949,6
Khan Academy,0hdKLilBRxY,Homeroom with Sal & Martha S. Jones - 19th Amendment and Women's Voting Rights,4282,4
Khan Academy,HgD6a4TVxLY,Types of mixtures | Intermolecular forces and properties | AP Chemistry | Khan Academy,7851,12
Khan Academy,2tQYPdkUZKc,"Homeroom with Sal & Lester Holt - Friday, August 14",7602,14
Khan Academy,rQAETXF-n_w,"Homeroom with Sal & María Elena Salinas - Thursday, August 13",6483,12
Khan Academy,F-znJzic6YQ,"Homeroom with Sal & Lily Eskelsen García - Wednesday, August 12",7269,9
Khan Academy,k_xfNLqGtyQ,"Ask Sal Anything! Homeroom Tuesday, August 11",8802,13
Khan Academy,CfHieQ0SwpA,National SAT Practice Test Day,123889,579
Khan Academy,vqd0tosjnJk,"Homeroom with Sal & Randi Weingarten - Tuesday, August 4",11680,8
Khan Academy,gycYr6JJdzQ,"Homeroom with Sal & Nikole Hannah-Jones - Thursday, July 30",9621,40
Khan Academy,mm0Y3ym-JUg,"Hasan Minhaj on finding your gifts, being authentic, & understanding yourself | Homeroom with Sal",110334,217
Khan Academy,Bgru5DYylTw,Satya Nadella on the journey to becoming Microsoft's CEO & reimagining technology's impact,208340,323
Khan Academy,yDZcVKy52LM,Introduction to real gases | Intermolecular forces and properties | AP Chemistry | Khan Academy,4806,7
Khan Academy,k00KEcYijo8,Interpreting expressions with multiple variables: Cylinder | Modeling | Algebra 2 | Khan Academy,7095,17
Khan Academy,OizpJlBhZAI,Sal Discusses the Safety of Reopening Schools on the Situation Room With Wolf Blitzer,8404,49
Khan Academy,Rh7eqv7y2xM,Identifying value in digits,15564,0
Khan Academy,asVN55SS9T0,Dr. Anthony Fauci on a Covid-19 vaccine & reopening schools this fall | Homeroom with Sal,43870,51
Khan Academy,o31t2ta-EtQ,Inches and feet,9877,0
Khan Academy,BBFOL4d2kek,Measuring width in inches,6425,0
Khan Academy,h43MrQ5G_2k,Length word problem example,3360,0
Khan Academy,8AdcPD50aTQ,Partitioning rectangles,7396,0
Khan Academy,FehnQ_2SgsM,Shapes and angles,16984,0
Khan Academy,EemKpQAL3RQ,"Ask Sal Anything! Homeroom Wednesday, July 22",7893,21
Khan Academy,qHbw1_9HstU,Adding two digit numbers on a number line,4988,0
Khan Academy,dbCub716oSg,Multi step addition word problem,9869,16
Khan Academy,qAUnDB0LZL4,Multi step subtraction word problem,4279,0
Khan Academy,7Y_wVnAHajg,Adding four two digit numbers,5415,0
Khan Academy,WJNOtHFN-mM,Adding multiple two digit numbers word problem,1898,0
Khan Academy,pyx-6vfCuW0,Getting a sense of meters and centimeters,12308,0
Khan Academy,Rc2v8JdebwQ,Time on a number line example,2919,0
Khan Academy,YlKE7jhFF5Y,"Homeroom with Sal & Casey Wasserman - Tuesday, July 21",7210,8
Khan Academy,rI_sfYWvdyg,"Homeroom with Sal & Jacquelline Fuller - Thursday, July 16",10323,24
Khan Academy,mSUboLc-pf4,"Ask Sal Anything! Homeroom Wednesday, July 15",8506,26
Khan Academy,calylOyczhM,"Homeroom with Sal & David Sinclair, PhD - Tuesday, July 14",14308,25
Khan Academy,s1RB-IgAHr8,Reasoning with systems of equations | Systems of equations | Algebra I | Khan Academy,6158,23
Khan Academy,ITBRCLusU1s,Interpret quadratic models: Factored form | Algebra I | Khan Academy,4747,3
Khan Academy,v6EDEr_20sc,Using text features to locate information | Reading | Khan Academy,106362,0
Khan Academy,ZASEsKwEvqE,Different mediums and the tone of the text | Reading | Khan Academy,7131,0
Khan Academy,v4HhzvSgUpU,Evaluating a source’s reasoning and evidence | Reading | Khan Academy,26690,0
Khan Academy,BV-TGIMUXaw,Reasoning with linear equations | Solving equations & inequalities | Algebra 1 | Khan Academy,13267,37
Khan Academy,61YQXkVTyGo,"Ask Sal Anything! Homeroom Thursday, July 9",7661,21
Khan Academy,0EZuoxSi4Pc,"Homeroom with Sal & Vas Narasimhan - Wednesday, July 8",11168,16
Khan Academy,yh_lredn1MY,"Homeroom with Sal & Meaghan Pattani - Tuesday, July 7",7778,16
Khan Academy,717zfRdog9s,Defining appropriate quantities for modeling | Working with units | Algebra I | Khan Academy,5490,6
Khan Academy,nziP-8PeZqY,Formulas and units: Volume of a pool | Working with units | Algebra I | Khan Academy,2799,1
Khan Academy,IuvsQjW1qa4,Formulas and units: Comparing rates | Working with units | Algebra I | Khan Academy,2089,2
Khan Academy,_UAQJw_q4p4,Using units to solve problems: Road trip | Working with units | Algebra I | Khan Academy,2512,5
Khan Academy,ocOXYiborsw,Using units to solve problems: Toy factory | Working with units | Algebra I | Khan Academy,1802,0
Khan Academy,JdWEdb90V1s,Interpret quadratic models: Vertex form | Algebra I | Khan Academy,2068,0
Khan Academy,_Bk6XkV9O_0,Interpreting a parabola in context | Quadratic functions & equations | Algebra I | Khan Academy,4063,5
Khan Academy,TymkzM7J1PY,Sequences and domain | Sequences | Algebra I | Khan Academy,2325,4
Khan Academy,E6rn-YD_2_Q,Using inequalities to solve problems | Solving equations & inequalities | Algebra I | Khan Academy,5314,7
Khan Academy,Ldp9_K3L4Q8,Solve by completing the square: Non-integer solutions | Algebra I | Khan Academy,2327,2
Khan Academy,_MllyJivas4,Strategy in solving quadratic equations | Quadratic functions & equations | Algebra I | Khan Academy,3644,1
Khan Academy,eU41vG9z35M,Solve by completing the square: Integer solutions | Algebra I | Khan Academy,2377,3
Khan Academy,2OzZETP1QJk,Khan for Educators: Where do I go from here?,1732,0
Khan Academy,dMFWxLI3Khg,Khan for Educators: Assignment reports,1569,1
Khan Academy,DL_bUfx6CRg,Khan for Educators: Creating assignments,2199,1
Khan Academy,-1hECZc0Ssc,Khan for Educators: Course Mastery,1747,0
Khan Academy,N0CORqqtbTU,Khan for Educators: Student experience,3023,1
Khan Academy,MMIxA7kHJ-g,Khan for Educators: Creating a class,2665,3
Khan Academy,0ryXomtf3MY,Khan for Educators: Basic site navigation,1094,0
Khan Academy,Qh1B2xfbhgg,Khan for Educators: Our Content,993,2
Khan Academy,BA2Q4NGd8DQ,Khan for Educators: Khan Academy’s learning experience,1438,0
Khan Academy,Gr6BT6Tl1jA,Khan for Educators: Khan Academy's Mission,883,2
Khan Academy,thf9DbMQAPU,Khan for Educators: Welcome to Khan for Educators,3272,4
Khan Academy,msHjgIsYOkU,Incorporating opposing viewpoints | Reading | Khan Academy,7730,0
Khan Academy,l3yWmXbC36s,Analyzing tone through word choice | Reading | Khan Academy,57306,0
Khan Academy,3SW3xK2TmPc,Free live tutoring at schoolhouse.world,12556,47
Khan Academy,2yr65GwQbMk,"Homeroom with Sal & Jonathan Haidt - Wednesday, July 1",9120,5
Khan Academy,7q9eHwP2Smw,Interpreting trigonometric graphs in context | Trigonometry | Algebra || | Khan Academy,6399,10
Khan Academy,IoPQtvXkde0,Graph labels and scales | Modeling | Algebra II | Khan Academy,1841,0
Khan Academy,8ffMjFXiW9A,Interpreting expressions with multiple variables: Resistors | Modeling | Algebra II | Khan Academy,3075,4
Khan Academy,bp29Cf4xCqU,Modeling with multiple variables: Pancakes | Modeling | Algebra || | Khan Academy,1552,1
Khan Academy,hANm5-51ywk,Modeling with multiple variables: Roller coaster | Modeling | Algebra II | Khan Academy,3254,7
Khan Academy,pmQjw8FdlaY,"Homeroom with Sal & Marta Kosarchyn - Tuesday, June 30",5414,5
Khan Academy,Q4I9ht7wHsk,How the delivery of a speech affects the impact of the words | Reading | Khan Academy,4693,0
Khan Academy,QOXBJ2X1_9k,Mapping shapes,4629,3
Khan Academy,EiI_3lN5mU0,"Ask Sal Anything! Homeroom with Sal - Monday, June 29",7795,26
Khan Academy,9qrx0aqyhS8,Radians as ratio of arc length to radius | Circles | High school geometry | Khan Academy,7427,16
Khan Academy,KCGmUcleiNk,Dilating a triangle example,7830,7
Khan Academy,Q8EtrFIHJuc,Proving triangle congruence | Congruence | High school geometry | Khan Academy,7724,18
Khan Academy,dp3my9MnmOM,Applying volume of solids | Solid geometry | High school geometry | Khan Academy,3821,4
Khan Academy,L1c0SP4W4ro,Proof: Parallel lines divide triangle sides proportionally | Similarity | Geometry | Khan Academy,13604,15
Khan Academy,jVvpQAIrJ-o,Multi-step word problem with Pythagorean theorem | Geometry | Khan Academy,7292,8
Khan Academy,2NgzruZ4_5c,Proof: perpendicular radius bisects chord,3433,7
Khan Academy,ggyuqAu-_sI,Camp Khan Parent Webinar,4798,9
Khan Academy,Cx-_PxD4DJM,Dividing line segments according to ratio,13042,28
Khan Academy,2B5SQba9xSo,Classifying figures with coordinates | Analytic geometry | High school geometry | Khan Academy,3598,10
Khan Academy,3SgddD4Ifr0,James Manyika on how the pandemic has accelerated the future of work  | Homeroom with Sal,5186,7
Khan Academy,knNLHsjIcl8,Using related volumes | Solid geometry | High school geometry | Khan Academy,2722,3
Khan Academy,LmBViMOeYXg,Volumes of cones intuition | Solid geometry | High school geometry | Khan Academy,4266,10
Khan Academy,Tq_BoPJsv-4,Citing evidence in literary analysis | Reading | Khan Academy,26525,0
Khan Academy,#NAME?,Part-to-whole relationships in text structure | Reading | Khan Academy,5114,0
